product_id,product_name,product_name_original,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
b1ae85955829e28646e38ed2ff6ae776,Cama Mesa Banho - 600g - 60x10x40cm,,cama_mesa_banho,57,184,2,600,60,10,40
9e658d39c905e71cc35ec057b88b185b,Bola de Futebol Oficial (Edição Especial),,esporte_lazer,27,716,6,675,41,21,21
a7a9c0eede9320acf479daf444835d90,Fone de Ouvido Bluetooth 5.0,,eletronicos,38,879,1,501,19,10,91
869e769127ff8442f28e7e782ae62d8f,Fashion Bolsas E Acessorios - 200g - 16x5x11cm,,fashion_bolsas_e_acessorios,45,416,4,200,16,5,11
7b813bcc93ea73f063db20ce6c3911c4,Creme Dental Branqueador 120g,,beleza_saude,59,493,1,537,23,8,14
33cd5581eb3d0497d9af68a34603ec7e,Relógio Casual Masculino,,relogios_presentes,60,724,1,400,28,10,18
a2ff5a97bf95719e38ea2e3b4105bce8,Eletroportateis - 11kg - 40x43x36cm,,eletroportateis,40,849,2,11800,40,43,36
27c0cea4dc76549f5bd124d9cad0ae3b,Berço Portátil Dobrável,,bebes,57,346,2,13700,55,30,55
5919b992cefc81ed9074411c99401add,Violão Acústico Clássico,,instrumentos_musicais,44,872,2,550,17,7,12
729a75e5cb63f785e67ebd8c44a5c0ee,Relógio Esportivo Resistente à Água,,relogios_presentes,37,621,1,350,23,12,15
ae04d3b0fa8cd38fa974ec0c4c03c5ce,Caixa de Som Portátil 10W,,eletronicos,49,429,3,5525,20,18,15
30699bee01692428398004b3308133e4,Sinalizacao E Seguranca - 2kg - 49x50x30cm,,sinalizacao_e_seguranca,35,264,1,2775,49,50,30
e3a3f867448d4e54c737944db7122dbd,Camiseta Geek Estampada,,cool_stuff,33,895,1,1100,42,25,15
03ac940e93916395ea0483161cc84d5c,Kit de Poda (Tesoura + Serrote),,ferramentas_jardim,47,1489,1,6800,77,14,34
1613b819ab5dae53aead2dbb4ebdb378,Aromatizante Automotivo Lavanda,,automotivo,60,982,2,50,17,10,15
e868c0f77a736432fd2f4f905858ef26,Mouse Sem Fio 2.4GHz,,informatica_acessorios,34,232,1,1425,23,18,18
333f69c22d63fc171fccf98d48ee742b,Mouse Óptico USB,,informatica_acessorios,56,303,5,667,17,9,16
4407440c06d8c11ce1b2e61c4382a8f3,Colônia Nativa 200ml,,perfumaria,29,450,1,450,21,14,15
4c88eca6c1faef5911374843849bd577,Relógio Casual Masculino,,relogios_presentes,53,838,1,287,18,13,14
0654d3c1e3efc7e7cd9dbde9cb743df2,Cortador de Grama Manual,,ferramentas_jardim,52,368,2,700,20,18,19
63c91bb26c656cd5fe0d2ca82b632c84,Raquete de Tênis Profissional,,esporte_lazer,57,1278,3,850,44,22,32
4182ad8f6fd91b6064f2d1097d8a4291,Creme Dental Branqueador 90g,,beleza_saude,38,929,1,1097,18,18,16
7aa53bb43cb5b12d70be2a69d1e3c364,Necessaire Viagem 5 Compartimentos,,malas_acessorios,58,487,3,16200,26,57,39
e068d6beb383500788df589d811cbda0,Cama Mesa Banho - 1kg - 45x15x35cm,,cama_mesa_banho,53,244,1,1900,45,15,35
55cfb8318af6fe90dfacf0892abb2cee,Luminária Pendente Vintage,,moveis_decoracao,58,2010,2,1500,69,11,11
af9418dfcdd7f19b51906a2f32cd6bc0,Cama Mesa Banho - 2kg - 34x9x33cm,,cama_mesa_banho,59,289,1,2150,34,9,33
3b2d562ba6c9d15492a868f38b896e84,Telefonia Fixa - 900g - 21x8x22cm,,telefonia_fixa,60,950,1,900,21,8,22
cda3337475782af1a6a9e5580ca94b7e,Marcador Permanente Preto (12un),,papelaria,53,818,1,400,35,16,16
0ba8d6ed826271d06a9ebd6e3c3e8b3e,Protetor Solar FPS 50,,beleza_saude,45,181,4,400,25,5,12
e06ff9a961edac4a89f5451882861adf,Organizador de Gavetas 3 Níveis,,utilidades_domesticas,48,1430,2,800,30,10,25
562f4fcb4d0fb2cd4b547e42e5bfd2e6,Carregador Rápido USB-C 20W,,telefonia,50,3135,4,400,20,11,13
f0059d6f29674e2ee22b3d3b4dc560f9,Prateleira Flutuante para Livros,,moveis_decoracao,60,2007,4,2750,69,11,11
2ace3826b9a1b13030adc77ae9ae7902,Telefonia Fixa - 750g - 30x10x20cm,,telefonia_fixa,58,438,2,750,30,10,20
9e3a963e739c0a28056ba2ab33dc3ec2,Creme Dental Branqueador 120g,,beleza_saude,55,540,3,1500,20,22,22
16042ffa9e13c9207641ee169b044346,Eletroportateis - 2kg - 19x20x18cm,,eletroportateis,47,616,2,2167,19,20,18
1550a0fe151b511cb7cb327c55c865d3,Fralda Ecológica Tam G (50un),,bebes,56,1386,9,10875,68,44,35
afc0353fe79b04ccc1c58929acbbe62a,Furadeira de Impacto 500W,,construcao_ferramentas_construcao,56,1776,6,2100,34,18,18
f3412532ea4da687eaa6943639812bc3,Fraldas Higiene - 700g - 35x7x29cm,,fraldas_higiene,49,1151,8,700,35,7,29
ef69da85d3bc28e624e5bc8fd34456c7,Cortador de Grama Manual,,ferramentas_jardim,43,165,1,14350,40,50,40
a0aa27e9f5d02670c0bb803f98863d43,Pendrive 32GB USB 3.0,,informatica_acessorios,59,391,1,939,26,17,18
f3466e14c29ba0ba18ff6362c94ecdfa,Relógio Esportivo Resistente à Água,,relogios_presentes,38,397,3,560,18,11,16
9df7a56fa4352899fa6976c54a35ae3a,Relógio Casual Masculino,,relogios_presentes,57,588,2,400,16,11,11
fac45b7ba2d8cbbf4d7ab67256745106,Bola de Futebol Oficial (Edição Especial),,esporte_lazer,53,754,1,4950,90,21,21
9bd6de7d37cef435aacc25680a69db61,Sanduicheira Elétrica Grill,,eletrodomesticos,50,130,1,8400,55,13,46
a2d0e33d71561d8116565565a6f68578,Produto - 150g - 16x16x16cm,,,,,,150,16,16,16
7f27a510cfe7b7c16bdba4e185dd7940,Luminária Pendente Moderna,,moveis_decoracao,36,237,2,7400,45,45,45
ab29bedd6685cf84ec913965978c9d3a,Limpa Para-brisas 1L,,automotivo,58,1276,4,1350,21,21,21
1c5e5b3851dcb42f81def7b900898c83,Shampoo Anticaspa 300ml,,beleza_saude,56,1296,1,300,16,16,16
33fac76e7f17367dedaef7954bbb33b4,Shampoo Anticaspa 500ml,,beleza_saude,63,1113,2,550,20,20,20
e09d5f4f915241efd18cd37fa543d7fa,Bola de Futebol Oficial,,esporte_lazer,46,283,2,2350,60,15,15
7e0f1b886ed1dd65930f3b9a30d563d2,Creme Dental Branqueador 120g,,beleza_saude,37,361,2,900,94,31,41
0aa63972ae4967bb6874df796163549d,Tapete Higiênico Cachorro 40x50cm,,pet_shop,63,1440,3,5000,40,20,50
52064f1a0937c3c72679b986b8ad7661,Cama Mesa Banho - 1kg - 45x15x35cm,,cama_mesa_banho,56,262,1,1850,45,15,35
a0cf997ca06fc964e6c1f03d9a5e7752,Luminária Pendente Moderna,,moveis_decoracao,63,695,6,1500,25,33,25
186052b3f166a0f7227e78b2d27652d3,Casa Conforto - 3kg - 20x30x46cm,,casa_conforto,56,162,1,3200,20,30,46
2c004d873fda9131eb12f6b71538087a,Cama Mesa Banho - 1kg - 32x5x29cm,,cama_mesa_banho,54,683,1,1517,32,5,29
531e80cf1d0a71c020c1814e474a2045,Cama Mesa Banho - 1kg - 28x25x11cm,,cama_mesa_banho,53,1814,1,1650,28,25,11
e6746d9281278108ca3319c4f0e6d05e,Colônia Esportiva 150ml,,perfumaria,12,417,1,463,17,14,13
5eaec7fd1d19f063638a519d473cb200,Suporte de Celular Articulado,,cool_stuff,54,190,1,200,20,5,15
4f45fa1109c51a1b799a8fe7a3f9a854,Fashion Bolsas E Acessorios - 150g - 16x9x11cm,,fashion_bolsas_e_acessorios,36,352,3,150,16,9,11
bc43d9cc64d7ff9093e8dd66b4d87665,Raquete de Tênis Júnior,,esporte_lazer,57,969,1,1125,31,29,29
b833b995caddd97b8786370988e32ee4,Organizador de Gavetas 3 Níveis,,utilidades_domesticas,54,351,2,200,20,15,15
e5458c88e2edc3d9d1109ae906fdbc62,Limpa Para-brisas 500ml,,automotivo,58,117,1,350,30,15,25
51e3084a334ce75dc646c9c6eea90e37,Raquete de Tênis Profissional,,esporte_lazer,58,390,1,175,22,7,15
eccec1984cb1d214cc91f3168b113958,Relógio Casual Masculino,,relogios_presentes,59,89,3,200,16,2,11
e3f398034e0ebbe5e0d3fb91036258e9,Teclado Mecânico RGB,,informatica_acessorios,49,1053,3,217,17,9,14
bf818ef79f0bf94fcefe6d0f1c707cda,Cama Mesa Banho - 2kg - 35x9x25cm,,cama_mesa_banho,60,230,1,2075,35,9,25
01cdc6fbdb39fc792bb4c40164ce2331,Aromatizante Automotivo Baunilha,,automotivo,44,1085,1,7050,102,4,41
7c6ae4d12d2754ca0826ad17792c554e,Bola de Futebol Oficial (Edição Especial),,esporte_lazer,55,2848,1,2000,33,30,30
ea5dab9d789df7f5cef0e41002bdf47b,Capa para Samsung Galaxy S23,,telefonia,57,631,2,200,19,4,11
f66b9de04ca29b4039377a323e949dc0,Moveis Cozinha Area De Servico Jantar E Jardim - 25kg - 45x86x27cm,,moveis_cozinha_area_de_servico_jantar_e_jardim,37,62,2,25400,45,86,27
afa29d87f14911e7ddf199438b208e37,Mesa de Escritório 120x60cm,,moveis_escritorio,39,2137,1,7500,58,28,58
f20a0bbd61ffeff9d684961e2d9a5be0,Luminária Pendente Moderna,,moveis_decoracao,63,462,6,500,20,5,48
a0ef8572cd061badd81ffc48dc04d1fa,Prateleira Flutuante para Sala,,moveis_decoracao,55,130,1,2000,40,11,34
ed3ad08bb1996a67332591b7b1a6cff1,Mouse Sem Fio 2.4GHz,,informatica_acessorios,48,350,1,1850,30,16,16
e35f45a92b1a28c527d6e9edfec12af9,Mouse Sem Fio 2.4GHz,,informatica_acessorios,55,2277,1,8900,19,13,32
65223c26538a2226610efc437e488b77,Cama Mesa Banho - 300g - 16x10x16cm,,cama_mesa_banho,56,382,1,300,16,10,16
c0a3d13743c894a0bd017a85acb658f3,Cama Mesa Banho - 1kg - 49x16x39cm,,cama_mesa_banho,51,305,1,1500,49,16,39
20daef67faad9f39084ec8812b1dc6b4,Shampoo Anticaspa 500ml,,beleza_saude,59,1868,3,100,25,2,15
e726b00d6143d630f1635740d8a265c2,Fashion Roupa Feminina - 200g - 16x2x20cm,,fashion_roupa_feminina,36,886,2,200,16,2,20
0ae10ca52e6cb8745e17c11e7c43907c,Produto - 700g - 30x30x30cm,,,,,,700,30,30,30
de7e97827841985dae27ef4c4769da95,Limpa Para-brisas 500ml,,automotivo,57,852,4,900,18,7,14
7210a4f2afef1f72df88723e733ef68b,Shampoo Anticaspa 300ml,,beleza_saude,46,944,1,150,26,7,16
1cc6c532b1ed8a5250688f8136e01cf7,Limpa Para-brisas 500ml,,automotivo,56,656,1,150,16,6,11
b85fbb3b8e4ab010a2d49430298f65bc,Prateleira Flutuante para Livros,,moveis_decoracao,51,264,1,800,25,25,25
1c38f26a1dba8b5325c3b434679bfea2,Cortador de Grama Sem Fio,,ferramentas_jardim,51,518,1,363,18,26,17
5c12fb778168a77e3ffc8d7dd7a689fd,Perfume Aventus 100ml,,perfumaria,63,815,4,400,16,10,11
085481a1b9ec9eaa346ae0a39bd3c340,Prateleira Flutuante para Livros,,moveis_decoracao,58,297,1,5070,56,38,48
786beca54c998fdceea61e0a80250abf,Kit de Limpeza Multiuso (5pç),,utilidades_domesticas,41,150,6,300,16,6,12
5f16ef3125578cddb22c481431d8d0b4,Cama Mesa Banho - 1kg - 20x16x20cm,,cama_mesa_banho,54,639,1,1050,20,16,20
8bff0b13faf092077c3bba691c07ff16,Shampoo Anticaspa 300ml,,beleza_saude,33,396,4,879,31,15,24
9bc7d25a36d620cf449cfdebe3de132f,Creme Dental Branqueador 90g,,beleza_saude,45,287,4,500,20,7,20
14449f70527389068db24e234b28a37d,Shampoo Anticaspa 500ml,,beleza_saude,58,2076,4,300,20,2,25
66a5f1151e5e84215b3c3ee6592f2b15,Fashion Bolsas E Acessorios - 150g - 16x9x11cm,,fashion_bolsas_e_acessorios,59,116,5,150,16,9,11
64e296f9cbda172ddde4c59be4bb1120,Relógio Esportivo com GPS,,relogios_presentes,50,668,1,500,23,16,16
9bd5c7549aa6419f890cd8301f8faf53,Boneca Articulada 30cm,,brinquedos,53,902,3,621,34,8,31
ee72ae8f6d0b11d7f04230fc894d7e39,Construcao Ferramentas Jardim - 1kg - 22x22x14cm,,construcao_ferramentas_jardim,46,1077,1,1700,22,22,14
badbf5d003888b6338ea8774b4ac9717,Martelo de Aço 500g,,construcao_ferramentas_construcao,46,893,1,2750,16,2,11
59f42de833f91d27e377bf831fa9c1e0,Camiseta Geek Estampada,,cool_stuff,38,601,4,13400,52,44,27
1f5542855786adc0116f56cfd6f9f830,Produto - 150g - 20x5x20cm,,,,,,150,20,5,20
c8e85f0e77fc6b81698e9ea2269988fd,Teclado Musical 61 Teclas,,instrumentos_musicais,30,1271,4,14100,61,58,24
34e83bed8d615779f4ed501e7033fc60,Camiseta Geek Estampada,,cool_stuff,38,1639,1,100,16,15,11
2610a3a6c0250a7f4411801a8cf376c7,Shampoo Anticaspa 500ml,,beleza_saude,56,1697,5,750,19,13,15
39678bc6ddb608fa59c306b78f51efe8,Fone de Ouvido Bluetooth 5.0,,eletronicos,46,442,1,150,25,7,16
ac6c24af9f913c9375a3ea77883bda6e,Aromatizante Automotivo Lavanda,,automotivo,28,325,6,300,35,3,26
ba7298ca5084d1819f739b41083054d2,Teclado Mecânico RGB,,informatica_acessorios,35,661,2,100,25,3,19
81a266bbf4c7aa3113db84e81ca899b8,Prateleira Flutuante para Livros,,moveis_decoracao,63,254,2,1800,41,9,34
85ae33cb0cb21c6fe6b021faf074a682,Capa para Samsung Galaxy S23,,telefonia,58,424,1,150,19,4,11
b77f596e85780e540958a58d35836e96,Limpa Para-brisas 500ml,,automotivo,58,174,2,200,16,10,16
251c15f2037e7977ac4b9df235e9b591,Berço Portátil Dobrável,,bebes,54,1317,4,1050,42,25,15
d33f55fbec1f19c63fc6854c2fd65925,Cama Mesa Banho - 14kg - 16x10x16cm,,cama_mesa_banho,55,426,1,14050,16,10,16
7d603b9650fad957621945c193cc2df3,Lixeira Automática 5L,,utilidades_domesticas,45,1232,2,917,29,16,16
df969ce58d2f301f941a09bc75558cd4,Berço Portátil Dobrável,,bebes,51,446,1,350,30,30,20
20fbf8f8316bd76f105599ecc7e485f7,Tapete Higiênico Cachorro 40x50cm,,pet_shop,58,754,6,1450,40,20,30
0fa81e7123fd0ebe03adbbe99d912827,Cama Mesa Banho - 1kg - 46x2x36cm,,cama_mesa_banho,60,189,1,1350,46,2,36
e135dad580bf1f80d9e2828e5e85e7a6,Creme Dental Branqueador 90g,,beleza_saude,56,1363,2,200,16,14,16
f6c0bce2838cf1bdab4958c4cb8b946e,Relógio Casual Feminino,,relogios_presentes,46,635,1,233,17,11,15
5ea135a7b8448e88c3fa7696860b3c3d,"Mochila Executiva 15.6""",,malas_acessorios,44,132,2,400,20,10,16
2b1736cd698222fad698e3c1be9dd4a3,Aromatizante Automotivo Baunilha,,automotivo,48,689,5,2550,20,20,20
4b26e5a29c80bb0a05e5094928a97537,Lixeira Automática 12L,,utilidades_domesticas,60,128,1,3700,50,32,70
18b0e642cbae7251e60a64aa07dd9eb9,Teclado Multimídia ABNT2,,informatica_acessorios,24,718,2,200,41,2,29
a2f28e3d47bd6d7d334089ebebdd55e2,Brinquedo Mordedor para Cães,,pet_shop,36,883,1,4417,27,27,13
2ac41de9b0580f84618e017249626a72,Luminária Pendente Vintage,,moveis_decoracao,37,320,1,2700,47,10,35
d763e6048c898edf2640a38fcd29588f,Pendrive 32GB USB 3.0,,informatica_acessorios,55,211,1,1200,38,24,12
66ffe28d0fd53808d0535eee4b90a157,Cortador de Grama Manual,,ferramentas_jardim,54,978,4,3950,16,64,38
c114a4721cfa58d98265d2074e53de44,Ventilador de Mesa 40cm,,climatizacao,39,444,2,600,27,13,17
710b7c26b7a742f497bba45fab91a25f,Organizador de Gavetas 3 Níveis,,utilidades_domesticas,59,1933,1,1850,16,25,12
062d69b626c072fa369799d0018c95d7,Relógio Casual Masculino,,relogios_presentes,48,345,4,6750,46,20,44
fed5c40c27e1c88560a9e92d82ee0825,Carregador Portátil 10000mAh,,eletronicos,53,109,1,150,24,12,18
574498be1ecac5af243037bfcc6f8b22,Cama Mesa Banho - 1kg - 30x5x30cm,,cama_mesa_banho,35,236,1,1000,30,5,30
2d89e78798ca1f317b4d3a96c74248ba,Creme Dental Branqueador 120g,,beleza_saude,51,2468,3,200,23,7,15
68c01f1f3e73b30776f7d737f6a012ac,Creme Dental Branqueador 120g,,beleza_saude,44,1028,1,350,18,11,11
bc4cd4da98dd128c39bf0b8c2674032f,Pcs - 2kg - 16x31x39cm,,pcs,55,3610,4,2650,16,31,39
400a9b04cf215f1074b01b1d6c6104a4,Shampoo Anticaspa 300ml,,beleza_saude,49,3901,8,2250,35,8,35
3822a27bc32b4e20694f1819c6d6e7ec,Cama Mesa Banho - 6kg - 30x6x25cm,,cama_mesa_banho,56,310,1,6400,30,6,25
cbe73e033835920bea2c769177237510,Tábua de Picar Bambu (3pç),,utilidades_domesticas,59,470,1,950,28,18,28
58fd8873cf12a178215b4339d2b34ec5,Cama Mesa Banho - 4kg - 42x12x42cm,,cama_mesa_banho,59,299,1,4900,42,12,42
d68016a0051f17a09f4491ab62e2bd28,Shampoo Anticaspa 300ml,,beleza_saude,40,847,1,800,30,30,30
6f4ed02e363461e27168f72bc33ffb80,Cama Mesa Banho - 12kg - 60x23x54cm,,cama_mesa_banho,59,344,3,12000,60,23,54
efcef300fe9b2c558a8ea258127f6e6f,Brinquedo Mordedor para Cães,,pet_shop,43,480,1,7300,25,25,25
038c0dd7c1e48a1588f8919a0c305727,Liquidificador 600W,,eletrodomesticos,45,78,1,100,20,13,15
53ecc2857666872f67f44e60b13d2ed2,Cortador de Grama Sem Fio,,ferramentas_jardim,32,390,2,353,26,14,14
1873d47fb47e167da1520bd9ffbb8f79,Shampoo Anticaspa 300ml,,beleza_saude,45,1031,1,1250,16,32,12
4ffe5c9bcc2524a17ce23973b55d8b24,Aromatizante Automotivo Lavanda,,automotivo,60,695,6,3800,47,19,23
867c96d2bb67aba6500a4c509cf76072,Espelho Decorativo Ovalado,,moveis_decoracao,54,1988,3,2450,65,8,45
aeb2e29472cc0ee1cd8711e8b7c0bf47,Bola de Futebol Oficial,,esporte_lazer,47,414,1,700,48,15,32
0388b93e2992639ef7de7b35b2ba91b2,Fashion Bolsas E Acessorios - 2kg - 16x5x11cm,,fashion_bolsas_e_acessorios,50,427,3,2100,16,5,11
4f8b31aef15b3f6b4c3cd34e74976494,Boneca Articulada 30cm,,brinquedos,56,194,1,475,54,13,26
4298b7e67dc399c200662b569563a2b2,Teclado Multimídia ABNT2,,informatica_acessorios,58,420,1,200,21,14,15
1b7b45fba5ad23e8117914f8b36e6772,Bola de Futebol Oficial,,esporte_lazer,46,1277,5,1600,42,10,22
f06301dd6d54c3e4300920991f2af380,Cama Mesa Banho - 700g - 50x16x16cm,,cama_mesa_banho,44,444,2,700,50,16,16
ef92defde845ab8450f9d70c526ef70f,Kit de Limpeza Multiuso (5pç),,utilidades_domesticas,36,558,1,450,24,8,15
0e54696a1223698bef52eeff59a10098,Protetor Solar FPS 50,,beleza_saude,56,1190,1,1250,26,21,16
fc9f1b7e877d87c6e78cc32686a73a27,Cama Mesa Banho - 1kg - 50x12x12cm,,cama_mesa_banho,56,701,1,1000,50,12,12
391ae69031bcca826279a84f5c4034e8,Kit de Limpeza Multiuso (5pç),,utilidades_domesticas,56,613,5,3950,65,15,35
032e8352e7d34cc2558d4ae22132866c,Luminária Pendente Vintage,,moveis_decoracao,55,1617,3,4450,105,5,69
c8ab4e1fd53092c488c0a1777d522b41,Boneca Articulada 30cm,,brinquedos,50,591,2,6350,55,25,20
774dd887b3739f005c7097b568000536,Cama Mesa Banho - 1kg - 36x12x26cm,,cama_mesa_banho,28,306,3,1650,36,12,26
bfa56a308202301eca94dc7f8b5c3dca,Creme Dental Branqueador 120g,,beleza_saude,31,1608,1,350,16,7,11
1701185747f4a378004088c1e14d0555,Aromatizante Automotivo Lavanda,,automotivo,59,241,3,10550,70,30,30
8bb27b1d96be90b36b8d0c7f30931d52,Lixeira Automática 5L,,utilidades_domesticas,30,622,1,5950,33,26,33
733ff3db55dc1476774dc5a3f0621fe3,Caderno Universitário 100fls,,papelaria,25,736,3,1100,42,20,31
16e148a208d0f11df31eaf2f731ee460,Necessaire Viagem 3 Compartimentos,,malas_acessorios,38,216,1,700,49,10,34
488edbf15626ebb4b69d6c4600602ba3,Alimentos Bebidas - 472g - 19x16x16cm,,alimentos_bebidas,40,907,1,472,19,16,16
f92ece990baf778926b7349c309b55f7,Arranhador para Gatos 60cm,,pet_shop,38,734,12,7300,49,29,34
d1c11e104455ab36d3e5b7458a9189d2,Arranhador para Gatos 60cm,,pet_shop,47,933,1,417,19,17,16
501ae028cdc334d0292eb35591ccb5d6,Tábua de Picar Bambu (3pç),,utilidades_domesticas,27,144,1,9600,25,32,24
d88df6347b8ee090e7a79d4493e1abe2,Industria Comercio E Negocios - 400g - 20x20x30cm,,industria_comercio_e_negocios,54,1001,1,400,20,20,30
e0fb7b66c3ac0b1e5b49a218a065e816,Colônia Esportiva 150ml,,perfumaria,54,675,3,613,18,16,18
8dc41bbd4f596aff149d8aa3e29521e7,Cama Mesa Banho - 4kg - 54x19x42cm,,cama_mesa_banho,46,288,1,4325,54,19,42
a62f968b257e3759b2ec9bf2c71358b0,Caneca Criativa 350ml,,cool_stuff,58,934,1,2250,42,25,15
c5736c891e81c20ebc49de62980c1136,Suporte de Celular Articulado,,cool_stuff,43,421,4,500,27,5,27
0d95dd6703959afe6f64c7ebd49bd9e9,Marcador Permanente Preto (5un),,papelaria,51,261,1,1250,16,39,37
ad4f8de0139c69d7b3efb5ee2efb77f7,Eletroportateis - 3kg - 35x40x34cm,,eletroportateis,58,520,1,3600,35,40,34
5ed8f8ea5365a7ac8c451e7c8e836231,Relógio Esportivo Resistente à Água,,relogios_presentes,29,147,1,521,18,11,14
05cf9ac595f28386ee763c98cbc2bad0,Produto - 150g - 20x3x13cm,,,,,,150,20,3,13
8dcffcf214d4c6e34c8cc2895e0d2427,Caderno Universitário 200fls,,papelaria,43,47,1,158,16,5,16
d1ea79912538f8c08574d206777837bf,Livro O Homem Mais Rico da Babilônia,,livros_interesse_geral,54,429,5,650,25,12,20
5bbebc281f50fcd65e31a103730bb64e,Batedeira Planetária 400W,,eletrodomesticos,60,648,2,500,19,13,20
51d1db0b0ed8fee9994a5bae549a6160,Agro Industria E Comercio - 5kg - 58x44x28cm,,agro_industria_e_comercio,41,288,1,5047,58,44,28
6868e3f08c6acd37b48c785aedddfdb7,Produto - 1kg - 29x5x27cm,,,,,,1000,29,5,27
7935326a359d2560cdb8a81b1e2e46c8,Perfume Aventus 50ml,,perfumaria,48,693,1,600,18,18,18
6d1befe53a3d28e0d0d8b3bfcce11195,Limpa Para-brisas 500ml,,automotivo,56,1235,1,1800,34,40,19
86047e935e01608082bdae92e41a11db,Produto - 1kg - 30x19x20cm,,,,,,1045,30,19,20
8f8cb7e4a7f16d339f87f8aa2711a003,Boneca Articulada 30cm,,brinquedos,36,529,2,650,28,13,15
08a59a7c557b1b8d49e5029a337d83fd,Produto - 400g - 28x6x27cm,,,,,,400,28,6,27
e11f4a093cbabf75a2eb06a5748bf359,Raquete de Tênis Júnior,,esporte_lazer,36,1360,1,2450,25,8,25
5f76bb88bf4410580362879247ef7248,Tábua de Picar Bambu (3pç),,utilidades_domesticas,46,1342,1,9700,28,26,26
cbece6847b36d3dc8a96c42da245ca80,Construcao Ferramentas Iluminacao - 750g - 16x20x16cm,,construcao_ferramentas_iluminacao,59,985,1,750,16,20,16
413c11f2f70bb6e0d20172905d3995fb,Raquete de Tênis Profissional,,esporte_lazer,51,1552,1,350,31,18,18
4925baf29078761c66f5f32ac8568abe,Caderno Universitário 200fls,,papelaria,57,687,4,300,30,15,18
025249b91a565601dc1b8f47ee7a230e,Relógio Casual Masculino,,relogios_presentes,49,589,2,500,16,13,13
fd1eb7fd67e76cf3283618735a57cbcd,Ámbar Noche Eau de Parfum,,perfumaria,57,2670,3,1600,45,10,24
77ae02eaaa26f680c28c257388c2e1f9,Carregador Veicular Bluetooth FM,,automotivo,55,446,5,50,24,2,17
fc8e852906ed3985a6e1ea67eb1dfdf9,Luminária Pendente Moderna,,moveis_decoracao,47,2064,2,600,68,8,13
fbecfbe44e34c5291e5499870cd5db2e,Market Place - 5kg - 40x40x40cm,,market_place,20,43,2,5000,40,40,40
cf5f0f6ba7c1477ba6aca74da24faba5,Andador Infantil Musical,,bebes,53,1601,5,29250,42,58,60
101f391b9c83dc14c8f6147dcb70bfd3,Luminária Pendente Moderna,,moveis_decoracao,48,873,1,6200,18,5,20
f0f34793b31e7353a0d77fed40bdb196,Luminária Pendente Moderna,,moveis_decoracao,59,946,2,25325,95,25,64
69c3a9ec3f1094ad11505df27ddad569,Shampoo Anticaspa 500ml,,beleza_saude,53,713,2,150,20,10,20
b84a91f1e58b1f44daf3a9b74a83f1d8,Relógio Casual Masculino,,relogios_presentes,58,967,3,400,19,15,20
8c232245c53bdacb8760186225de609c,Lixeira Automática 12L,,utilidades_domesticas,43,319,1,450,25,22,24
84dacba9d49f304ee015bc094083df20,Lixeira Automática 12L,,utilidades_domesticas,54,341,2,16300,80,23,33
27051f70cfcbd63fec388f34e1f0d2a2,Ar Condicionado Portátil 12000 BTUs,,climatizacao,46,293,1,5524,42,37,28
576412dcec722c0f1f28ac7ee9acef54,Mouse Sem Fio 2.4GHz,,informatica_acessorios,60,611,2,2500,31,12,31
146f38b5c222913dbe6606e5a25cd318,Balão de Voleibol Praia,,esporte_lazer,54,454,1,3400,36,41,36
bc527b3cbbc09017b7153bda2be5fad5,Luminária Pendente Vintage,,moveis_decoracao,55,2165,2,650,68,8,13
a6c23736e4df6d6659ccc0c2e26954bb,Colônia Esportiva 150ml,,perfumaria,47,727,6,300,16,16,16
ce582a7aa032280b20a5f169195202e7,Andador Infantil Musical,,bebes,30,309,1,150,16,5,16
fcbdd87d29fc2d2fe700a7459d43445a,Caderno Universitário 200fls,,papelaria,39,310,1,300,16,4,11
43cc8e4d981bc04b9d78b12e8a908d41,Creme Dental Branqueador 90g,,beleza_saude,44,1793,1,11450,80,26,26
0678913581818c6056713a9b02f5ceef,Limpa Para-brisas 1L,,automotivo,58,1934,2,250,19,19,14
0687ef6a91e16db4955fecac89ad73cd,Fashion Bolsas E Acessorios - 50g - 17x4x13cm,,fashion_bolsas_e_acessorios,16,132,2,50,17,4,13
24648c567b1a06a750a8042a774ba5c9,Relógio Esportivo com GPS,,relogios_presentes,48,460,1,400,16,12,12
741e14d6cfe9c7dfcace49c4a0989bf3,Andador Infantil Clássico,,bebes,52,704,4,1350,60,20,50
0b2a1288e8ba64c797e7586c8df75602,Agro Industria E Comercio - 3kg - 33x36x33cm,,agro_industria_e_comercio,38,397,1,3450,33,36,33
8e05862e7dc54d6ad3571fb0749427d7,Caderno Universitário 200fls,,papelaria,55,184,4,250,24,7,14
3c4e3782469a0f1ac459dc6c47ebef31,Raquete de Tênis Júnior,,esporte_lazer,56,235,1,500,30,5,20
a8177d9ba119fc738d8c3e06c6197106,Livro O Homem Mais Rico da Babilônia,,livros_interesse_geral,44,618,1,1200,16,2,11
bd7805f8852673c30434a7cdbda6845d,Teclado Mecânico RGB,,informatica_acessorios,42,418,1,950,30,16,16
12a8571feabc765bfe057c37217daf75,Cama Mesa Banho - 1kg - 29x49x58cm,,cama_mesa_banho,56,390,1,1983,29,49,58
